number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time,over
44436100000000.0,16059,2,0,1,1,0,2540.13,0
38940000000000.0,16059,2,0,1,1,0,2237.52,0
44436100000000.0,16059,2,0,1,1,0,4431.31,0
43928300000000.0,16059,2,0,1,1,0,3558.55,0
38637700000000.0,16059,2,0,1,1,0,3109.51,0
25841200000000.0,16059,2,0,1,1,0,2758.63,0
34533200000000.0,16059,2,0,1,1,0,3676.09,0
19891500000000.0,16059,2,0,1,1,0,1896.3,0
40532400000000.0,16059,2,0,1,1,0,5310.22,1
34790400000000.0,16059,2,0,1,1,0,2781.49,0
38342000000000.0,16059,2,0,1,1,0,3471.48,0
33114100000000.0,16059,2,0,1,1,0,2667.1,0
30877300000000.0,16059,2,0,1,1,0,3512.64,0
30998100000000.0,16059,2,0,1,1,0,2593.35,0
43007100000000.0,16059,2,0,1,1,0,3512.58,0
23913800000000.0,16059,2,0,1,1,0,2540.68,0
32537000000000.0,16059,2,0,1,1,0,2677.81,0
26127400000000.0,16059,2,0,1,1,0,3043.22,0
35041000000000.0,16059,2,0,1,1,0,2252.48,0
29544900000000.0,16059,2,0,1,1,0,3350.22,0
40691000000000.0,16059,2,0,1,1,0,2305.57,0
29403900000000.0,16059,2,0,1,1,0,2972.22,0
36576700000000.0,16059,2,0,1,1,0,3024.93,0
28167600000000.0,16059,2,0,1,1,0,2298.9,0
30503400000000.0,16059,2,0,1,1,0,4922.95,1
32894300000000.0,16059,2,0,1,1,0,2874.26,0
41741400000000.0,16059,2,0,1,1,0,4139.06,0
34149700000000.0,16059,2,0,1,1,0,2835.42,0
41962800000000.0,16059,2,0,1,1,0,3631.67,0
43928300000000.0,16059,2,0,1,1,0,3911.46,0
42924700000000.0,16059,2,0,1,1,0,3369.59,0
38849800000000.0,16059,2,0,1,1,0,4267.98,0
25906500000000.0,16059,2,0,1,1,0,3447.99,0
39489600000000.0,16059,2,0,1,1,0,4315.87,0
37651800000000.0,16059,2,0,1,1,0,4225.88,0
23020600000000.0,16059,2,0,1,1,0,1915.22,0
43928300000000.0,16059,2,0,1,1,0,3600.03,0
40881200000000.0,16059,2,0,1,1,0,2382.88,0
41749100000000.0,16059,2,0,1,1,0,2438.34,0
29454800000000.0,16059,2,0,1,1,0,2844.33,0
33517500000000.0,16059,2,0,1,1,0,3152.91,0
21474400000000.0,16059,2,0,1,1,0,2277.88,0
20662300000000.0,16059,2,0,1,1,0,2143.47,0
29928600000000.0,16059,2,0,1,1,0,3249.69,0
44436100000000.0,16059,2,0,1,1,0,2537.38,0
44436100000000.0,16059,2,0,1,1,0,3619.78,0
29200900000000.0,16059,2,0,1,1,0,3540.23,0
31741300000000.0,16059,2,0,1,1,0,2944.8,0
41962800000000.0,16059,2,0,1,1,0,4489.22,0
44436100000000.0,16059,2,0,1,1,0,4820.59,0
38513500000000.0,16059,2,0,1,1,0,4499.14,0
27499700000000.0,16059,2,0,1,1,0,3380.79,0
44436100000000.0,16059,2,0,1,1,0,4434.63,0
40451400000000.0,16059,2,0,1,1,0,4440.29,0
44436100000000.0,16059,2,0,1,1,0,4740.83,0
44436100000000.0,16059,2,0,1,1,0,4787.16,0
33006800000000.0,16059,2,0,1,1,0,2653.1,0
32247900000000.0,16059,2,0,1,1,0,3052.44,0
38595900000000.0,16059,2,0,1,1,0,3954.5,0
36564600000000.0,16059,2,0,1,1,0,3301.95,0
32961300000000.0,16059,2,0,1,1,0,3741.66,0
34213300000000.0,16059,2,0,1,1,0,1911.21,0
39709400000000.0,16059,2,0,1,1,0,3244.97,0
27369200000000.0,16059,2,0,1,1,0,1872.56,0
27453100000000.0,16059,2,0,1,1,0,2937.19,0
44436100000000.0,16059,2,0,1,1,0,3778.09,0
38225500000000.0,16059,2,0,1,1,0,3126.41,0
38088100000000.0,16059,2,0,1,1,0,4046.78,0
27304700000000.0,16059,2,0,1,1,0,1703.89,0
39049900000000.0,16059,2,0,1,1,0,2196.98,0
33771400000000.0,16059,2,0,1,1,0,3864.36,0
38342000000000.0,16059,2,0,1,1,0,4043.82,0
44326200000000.0,16059,2,0,1,1,0,4648.78,0
40588800000000.0,16059,2,0,1,1,0,4132.77,0
44436100000000.0,16059,2,0,1,1,0,4530.39,0
40918600000000.0,16059,2,0,1,1,0,4234.41,0
36077600000000.0,16059,2,0,1,1,0,2151.7,0
42127700000000.0,16059,2,0,1,1,0,2447.4,0
39517100000000.0,16059,2,0,1,1,0,3935.21,0
33517500000000.0,16059,2,0,1,1,0,3597.82,0
31822500000000.0,16059,2,0,1,1,0,3298.47,0
22282800000000.0,16059,2,0,1,1,0,2515.84,0
39242300000000.0,16059,2,0,1,1,0,4224.2,0
44436100000000.0,16059,2,0,1,1,0,4345.7,0
23345100000000.0,16059,2,0,1,1,0,2540.98,0
34350700000000.0,16059,2,0,1,1,0,3016.52,0
44436100000000.0,16059,2,0,1,1,0,4618.94,0
36604100000000.0,16059,2,0,1,1,0,3927.12,0
27169500000000.0,16059,2,0,1,1,0,3742.55,0
43996400000000.0,16059,2,0,1,1,0,3703.48,0
36800700000000.0,16059,2,0,1,1,0,3054.41,0
44436100000000.0,16059,2,0,1,1,0,3575.04,0
35056600000000.0,16059,2,0,1,1,0,2878.64,0
33036400000000.0,16059,2,0,1,1,0,3097.04,0
41138400000000.0,16059,2,0,1,1,0,3666.33,0
31994000000000.0,16059,2,0,1,1,0,2977.79,0
31486100000000.0,16059,2,0,1,1,0,2032.52,0
43639200000000.0,16059,2,0,1,1,0,2472.89,0
28439100000000.0,16059,2,0,1,1,0,3450.64,0
30868400000000.0,16059,2,0,1,1,0,2759.38,0
43928300000000.0,16059,2,0,1,1,0,4897.72,0
25641000000000.0,16059,2,0,1,1,0,3256.11,0
31486100000000.0,16059,2,0,1,1,0,3500.67,0
20212200000000.0,16059,2,0,1,1,0,1681.28,0
25706600000000.0,16059,2,0,1,1,0,1639.65,0
20261800000000.0,16059,2,0,1,1,0,2639.79,0
44436100000000.0,16059,2,0,1,1,0,4456.96,0
38555300000000.0,16059,2,0,1,1,0,4091.07,0
35270000000000.0,16059,2,0,1,1,0,3511.16,0
28252500000000.0,16059,2,0,1,1,0,3417.18,0
27461600000000.0,16059,2,0,1,1,0,1721.16,0
32501800000000.0,16059,2,0,1,1,0,4309.51,0
34872900000000.0,16059,2,0,1,1,0,1996.39,0
31147600000000.0,16059,2,0,1,1,0,1813.49,0
31329400000000.0,16059,2,0,1,1,0,2645.76,0
39768800000000.0,16059,2,0,1,1,0,3984.03,0
41896900000000.0,16059,2,0,1,1,0,4512.1,0
44436100000000.0,16059,2,0,1,1,0,3655.29,0
40973500000000.0,16059,2,0,1,1,0,4583.54,0
24439200000000.0,16059,2,0,1,1,0,2683.18,0
34817900000000.0,16059,2,0,1,1,0,3859.69,0
37291100000000.0,16059,2,0,1,1,0,3286.71,0
44436100000000.0,16059,2,0,1,1,0,4418.35,0
24644600000000.0,16059,2,0,1,1,0,2804.22,0
41825400000000.0,16059,2,0,1,1,0,3784.6,0
39771800000000.0,16059,2,0,1,1,0,3701.92,0
38849800000000.0,16059,2,0,1,1,0,3139.38,0
40891100000000.0,16059,2,0,1,1,0,4043.17,0
35092700000000.0,16059,2,0,1,1,0,3767.04,0
32544700000000.0,16059,2,0,1,1,0,1998.9,0
42378800000000.0,16059,2,0,1,1,0,4448.1,0
42375100000000.0,16059,2,0,1,1,0,4246.12,0
43928300000000.0,16059,2,0,1,1,0,3589.31,0
40233600000000.0,16059,2,0,1,1,0,3918.26,0
38885000000000.0,16059,2,0,1,1,0,2170.53,0
29946900000000.0,16059,2,0,1,1,0,2740.59,0
21528000000000.0,16059,2,0,1,1,0,1398.11,0
28757900000000.0,16059,2,0,1,1,0,3498.33,0
35285100000000.0,16059,2,0,1,1,0,3545.92,0
29455300000000.0,16059,2,0,1,1,0,3463.78,0
43309400000000.0,16059,2,0,1,1,0,3821.04,0
44182200000000.0,16059,2,0,1,1,0,4699.3,0
38280400000000.0,16059,2,0,1,1,0,2914.56,0
43928300000000.0,16059,2,0,1,1,0,2539.06,0
31994000000000.0,16059,2,0,1,1,0,3548.04,0
21207300000000.0,16059,2,0,1,1,0,2377.32,0
37208700000000.0,16059,2,0,1,1,0,3823.75,0
25108300000000.0,16059,2,0,1,1,0,2808.86,0
26051600000000.0,16059,2,0,1,1,0,2879.74,0
33860500000000.0,16059,2,0,1,1,0,3848.85,0
29138200000000.0,16059,2,0,1,1,0,3202.62,0
29589500000000.0,16059,2,0,1,1,0,1722.3,0
21790400000000.0,16059,2,0,1,1,0,2705.92,0
44436100000000.0,16059,2,0,1,1,0,4244.15,0
41248400000000.0,16059,2,0,1,1,0,5306.32,1
41887000000000.0,16059,2,0,1,1,0,2604.52,0
31486100000000.0,16059,2,0,1,1,0,3769.73,0
18146600000000.0,16059,2,0,1,1,0,1704.38,0
26353900000000.0,16059,2,0,1,1,0,2859.68,0
33898000000000.0,16059,2,0,1,1,0,3665.59,0
36310600000000.0,16059,2,0,1,1,0,2380.76,0
33548600000000.0,16059,2,0,1,1,0,2873.2,0
44436100000000.0,16059,2,0,1,1,0,4386.06,0
33306500000000.0,16059,2,0,1,1,0,2932.07,0
31011100000000.0,16059,2,0,1,1,0,3470.15,0
24226100000000.0,16059,2,0,1,1,0,2887.88,0
23456800000000.0,16059,2,0,1,1,0,1449.96,0
32701900000000.0,16059,2,0,1,1,0,3436.34,0
30004100000000.0,16059,2,0,1,1,0,3366.4,0
19653200000000.0,16059,2,0,1,1,0,1373.64,0
44182200000000.0,16059,2,0,1,1,0,2515.07,0
43831500000000.0,16059,2,0,1,1,0,4599.83,0
29745000000000.0,16059,2,0,1,1,0,2238.71,0
44436100000000.0,16059,2,0,1,1,0,4536.42,0
32436800000000.0,16059,2,0,1,1,0,2883.62,0
32501800000000.0,16059,2,0,1,1,0,2075.37,0
36082000000000.0,16059,2,0,1,1,0,2873.9,0
29129400000000.0,16059,2,0,1,1,0,1620.77,0
44436100000000.0,16059,2,0,1,1,0,4125.95,0
29406400000000.0,16059,2,0,1,1,0,1861.17,0
38849800000000.0,16059,2,0,1,1,0,4359.19,0
44436100000000.0,16059,2,0,1,1,0,4706.37,0
42404700000000.0,16059,2,0,1,1,0,2433.81,0
39624300000000.0,16059,2,0,1,1,0,2322.08,0
19270200000000.0,16059,2,0,1,1,0,1355.62,0
26821000000000.0,16059,2,0,1,1,0,2818.17,0
44436100000000.0,16059,2,0,1,1,0,4370.06,0
35875800000000.0,16059,2,0,1,1,0,2960.55,0
27513900000000.0,16059,2,0,1,1,0,3166.28,0
40704200000000.0,16059,2,0,1,1,0,2397.24,0
28605400000000.0,16059,2,0,1,1,0,2683.4,0
39837700000000.0,16059,2,0,1,1,0,2275.68,0
34213300000000.0,16059,2,0,1,1,0,2784.23,0
31740100000000.0,16059,2,0,1,1,0,3843.56,0
34533200000000.0,16059,2,0,1,1,0,4032.76,0
29200900000000.0,16059,2,0,1,1,0,3476.13,0
25125100000000.0,16059,2,0,1,1,0,2334.65,0
26407700000000.0,16059,2,0,1,1,0,2712.7,0
40836100000000.0,16059,2,0,1,1,0,3352.94,0
38849800000000.0,16059,2,0,1,1,0,3775.8,0
39242300000000.0,16059,2,0,1,1,0,3148.21,0
20395300000000.0,16059,2,0,1,1,0,1232.3,0
43281900000000.0,16059,2,0,1,1,0,3733.52,0
38280300000000.0,16059,2,0,1,1,0,3228.32,0
44436100000000.0,16059,2,0,1,1,0,3394.81,0
44436100000000.0,16059,2,0,1,1,0,3697.0,0
32755800000000.0,16059,2,0,1,1,0,3068.88,0
44436100000000.0,16059,2,0,1,1,0,3615.38,0
23391500000000.0,16059,2,0,1,1,0,1968.23,0
38527800000000.0,16059,2,0,1,1,0,3213.03,0
33030600000000.0,16059,2,0,1,1,0,2884.08,0
17464500000000.0,16059,2,0,1,1,0,1701.59,0
44436100000000.0,16059,2,0,1,1,0,2502.29,0
44436100000000.0,16059,2,0,1,1,0,3641.0,0
28744700000000.0,16059,2,0,1,1,0,2241.46,0
32247900000000.0,16059,2,0,1,1,0,3061.16,0
27464900000000.0,16059,2,0,1,1,0,2355.32,0
26153800000000.0,16059,2,0,1,1,0,2738.58,0
22666000000000.0,16059,2,0,1,1,0,1972.75,0
43928300000000.0,16059,2,0,1,1,0,3741.05,0
31396200000000.0,16059,2,0,1,1,0,3028.63,0
44436100000000.0,16059,2,0,1,1,0,3739.37,0
25899900000000.0,16059,2,0,1,1,0,1837.75,0
44436100000000.0,16059,2,0,1,1,0,3757.39,0
20438000000000.0,16059,2,0,1,1,0,1306.59,0
29645100000000.0,16059,2,0,1,1,0,2770.81,0
26985900000000.0,16059,2,0,1,1,0,2305.88,0
32501800000000.0,16059,2,0,1,1,0,2148.03,0
27516700000000.0,16059,2,0,1,1,0,2440.46,0
31873100000000.0,16059,2,0,1,1,0,2734.88,0
32356700000000.0,16059,2,0,1,1,0,2825.5,0
38994900000000.0,16059,2,0,1,1,0,2210.64,0
35566200000000.0,16059,2,0,1,1,0,3287.14,0
44436100000000.0,16059,2,0,1,1,0,3649.0,0
44161300000000.0,16059,2,0,1,1,0,3561.58,0
44271200000000.0,16059,2,0,1,1,0,4188.29,0
33746200000000.0,16059,2,0,1,1,0,2797.76,0
27738100000000.0,16059,2,0,1,1,0,2642.65,0
40881200000000.0,16059,2,0,1,1,0,3468.64,0
18617700000000.0,16059,2,0,1,1,0,1807.89,0
31575200000000.0,16059,2,0,1,1,0,3060.57,0
30612000000000.0,16059,2,0,1,1,0,3212.39,0
19067100000000.0,16059,2,0,1,1,0,1850.29,0
39103800000000.0,16059,2,0,1,1,0,3375.29,0
28316000000000.0,16059,2,0,1,1,0,2507.73,0
30009900000000.0,16059,2,0,1,1,0,2584.99,0
36310600000000.0,16059,2,0,1,1,0,3467.66,0
31080500000000.0,16059,2,0,1,1,0,2574.86,0
29708700000000.0,16059,2,0,1,1,0,1956.24,0
40881200000000.0,16059,2,0,1,1,0,3462.73,0
44436100000000.0,16059,2,0,1,1,0,4721.72,0
26656200000000.0,16059,2,0,1,1,0,2753.18,0
27477600000000.0,16059,2,0,1,1,0,2501.04,0
36367600000000.0,16059,2,0,1,1,0,2983.96,0
38088100000000.0,16059,2,0,1,1,0,2113.95,0
22940600000000.0,16059,2,0,1,1,0,2356.14,0
35275600000000.0,16059,2,0,1,1,0,2063.97,0
33773600000000.0,16059,2,0,1,1,0,2778.14,0
38890700000000.0,16059,2,0,1,1,0,3881.47,0
42100200000000.0,16059,2,0,1,1,0,4151.63,0
36564600000000.0,16059,2,0,1,1,0,3235.86,0
36315800000000.0,16059,2,0,1,1,0,3245.99,0
44436100000000.0,16059,2,0,1,1,0,4933.0,0
44436100000000.0,16059,2,0,1,1,0,4801.02,0
31994000000000.0,16059,2,0,1,1,0,3027.37,0
23793800000000.0,16059,2,0,1,1,0,2182.5,0
31288800000000.0,16059,2,0,1,1,0,3279.88,0
35894700000000.0,16059,2,0,1,1,0,3758.14,0
28689700000000.0,16059,2,0,1,1,0,1595.8,0
33009700000000.0,16059,2,0,1,1,0,3103.04,0
30907600000000.0,16059,2,0,1,1,0,2808.01,0
30366000000000.0,16059,2,0,1,1,0,2474.32,0
23765200000000.0,16059,2,0,1,1,0,1417.09,0
33457200000000.0,16059,2,0,1,1,0,3141.54,0
38313700000000.0,16059,2,0,1,1,0,4124.79,0
28084800000000.0,16059,2,0,1,1,0,2543.93,0
31994000000000.0,16059,2,0,1,1,0,3744.86,0
21335000000000.0,16059,2,0,1,1,0,3043.95,0
29900600000000.0,16059,2,0,1,1,0,3148.67,0
38342000000000.0,16059,2,0,1,1,0,2285.65,0
33517500000000.0,16059,2,0,1,1,0,3085.13,0
41001000000000.0,16059,2,0,1,1,0,4135.26,0
28708600000000.0,16059,2,0,1,1,0,1639.57,0
37373600000000.0,16059,2,0,1,1,0,4091.68,0
30266500000000.0,16059,2,0,1,1,0,2902.66,0
39407200000000.0,16059,2,0,1,1,0,3193.61,0
29748100000000.0,16059,2,0,1,1,0,2794.12,0
44436100000000.0,16059,2,0,1,1,0,3653.48,0
32026300000000.0,16059,2,0,1,1,0,2984.55,0
35739200000000.0,16059,2,0,1,1,0,2961.58,0
39517100000000.0,16059,2,0,1,1,0,4228.6,0
32247900000000.0,16059,2,0,1,1,0,3060.64,0
29547100000000.0,16059,2,0,1,1,0,2713.16,0
44436100000000.0,16059,2,0,1,1,0,4296.66,0
38362900000000.0,16059,2,0,1,1,0,3141.79,0
35041000000000.0,16059,2,0,1,1,0,2147.6,0
34533200000000.0,16059,2,0,1,1,0,3200.6,0
32247900000000.0,16059,2,0,1,1,0,3703.2,0
25975600000000.0,16059,2,0,1,1,0,3228.75,0
32993200000000.0,16059,2,0,1,1,0,2817.45,0
29817500000000.0,16059,2,0,1,1,0,2678.11,0
44436100000000.0,16059,2,0,1,1,0,4493.78,0
26216500000000.0,16059,2,0,1,1,0,1460.79,0
30411400000000.0,16059,2,0,1,1,0,3585.62,0
40286500000000.0,16059,2,0,1,1,0,3324.62,0
22911700000000.0,16059,2,0,1,1,0,2078.77,0
36564600000000.0,16059,2,0,1,1,0,6439.46,1
31572500000000.0,16059,2,0,1,1,0,2873.17,0
26381400000000.0,16059,2,0,1,1,0,2702.44,0
25708900000000.0,16059,2,0,1,1,0,3271.38,0
26153800000000.0,16059,2,0,1,1,0,2745.22,0
40881200000000.0,16059,2,0,1,1,0,2346.31,0
36301800000000.0,16059,2,0,1,1,0,4036.02,0
43928300000000.0,16059,2,0,1,1,0,3676.07,0
21100100000000.0,16059,2,0,1,1,0,1862.25,0
41001000000000.0,16059,2,0,1,1,0,4289.4,0
32501800000000.0,16059,2,0,1,1,0,2063.82,0
32755800000000.0,16059,2,0,1,1,0,3900.05,0
30724400000000.0,16059,2,0,1,1,0,3770.57,0
37719400000000.0,16059,2,0,1,1,0,3162.6,0
41896900000000.0,16059,2,0,1,1,0,2415.71,0
42150800000000.0,16059,2,0,1,1,0,2431.13,0
36824000000000.0,16059,2,0,1,1,0,2953.68,0
44436100000000.0,16059,2,0,1,1,0,4544.14,0
19126500000000.0,16059,2,0,1,1,0,2401.12,0
34533200000000.0,16059,2,0,1,1,0,2591.97,0
40939900000000.0,16059,2,0,1,1,0,3994.44,0
31798300000000.0,16059,2,0,1,1,0,2203.53,0
31403200000000.0,16059,2,0,1,1,0,3509.41,0
28791500000000.0,16059,2,0,1,1,0,3225.9,0
40011700000000.0,16059,2,0,1,1,0,4146.96,0
26153800000000.0,16059,2,0,1,1,0,3140.88,0
39010300000000.0,16059,2,0,1,1,0,3989.83,0
25040300000000.0,16059,2,0,1,1,0,1575.24,0
41303300000000.0,16059,2,0,1,1,0,4354.85,0
26023300000000.0,16059,2,0,1,1,0,1679.45,0
38416900000000.0,16059,2,0,1,1,0,3740.89,0
24707200000000.0,16059,2,0,1,1,0,2770.5,0
27979300000000.0,16059,2,0,1,1,0,3427.89,0
44436100000000.0,16059,2,0,1,1,0,4771.39,0
31268700000000.0,16059,2,0,1,1,0,1788.31,0
44436100000000.0,16059,2,0,1,1,0,4783.69,0
25471800000000.0,16059,2,0,1,1,0,2307.9,0
29454800000000.0,16059,2,0,1,1,0,3509.98,0
26130100000000.0,16059,2,0,1,1,0,2735.24,0
44436100000000.0,16059,2,0,1,1,0,4694.13,0
44381100000000.0,16059,2,0,1,1,0,4452.23,0
34520900000000.0,16059,2,0,1,1,0,3977.28,0
39826100000000.0,16059,2,0,1,1,0,4109.47,0
23847500000000.0,16059,2,0,1,1,0,2547.39,0
44436100000000.0,16059,2,0,1,1,0,3755.57,0
35957800000000.0,16059,2,0,1,1,0,3024.01,0
17077500000000.0,16059,2,0,1,1,0,1848.76,0
30703700000000.0,16059,2,0,1,1,0,3375.09,0
29555600000000.0,16059,2,0,1,1,0,2773.26,0
28937100000000.0,16059,2,0,1,1,0,1605.09,0
38849800000000.0,16059,2,0,1,1,0,3514.29,0
36509900000000.0,16059,2,0,1,1,0,3952.72,0
44436100000000.0,16059,2,0,1,1,0,3833.1,0
36062800000000.0,16059,2,0,1,1,0,3016.02,0
33297000000000.0,16059,2,0,1,1,0,2979.5,0
33517500000000.0,16059,2,0,1,1,0,3866.09,0
32247900000000.0,16059,2,0,1,1,0,4007.67,0
43928300000000.0,16059,2,0,1,1,0,3426.42,0
27728700000000.0,16059,2,0,1,1,0,3261.17,0
36310600000000.0,16059,2,0,1,1,0,3977.79,0
40891100000000.0,16059,2,0,1,1,0,4143.74,0
38088100000000.0,16059,2,0,1,1,0,3770.79,0
26672800000000.0,16059,2,0,1,1,0,3061.23,0
26657100000000.0,16059,2,0,1,1,0,2988.09,0
39103800000000.0,16059,2,0,1,1,0,3365.18,0
44436100000000.0,16059,2,0,1,1,0,4538.25,0
37870400000000.0,16059,2,0,1,1,0,3231.3,0
27618000000000.0,16059,2,0,1,1,0,2867.96,0
44436100000000.0,16059,2,0,1,1,0,3553.36,0
29761500000000.0,16059,2,0,1,1,0,3027.7,0
25367600000000.0,16059,2,0,1,1,0,2669.75,0
42759800000000.0,16059,2,0,1,1,0,3297.14,0
24948100000000.0,16059,2,0,1,1,0,2496.73,0
30671000000000.0,16059,2,0,1,1,0,2473.06,0
44436100000000.0,16059,2,0,1,1,0,3480.32,0
26153800000000.0,16059,2,0,1,1,0,3035.79,0
27414900000000.0,16059,2,0,1,1,0,1790.91,0
41404600000000.0,16059,2,0,1,1,0,3487.99,0
39517100000000.0,16059,2,0,1,1,0,2232.18,0
38849800000000.0,16059,2,0,1,1,0,2332.38,0
42150800000000.0,16059,2,0,1,1,0,3548.61,0
36961400000000.0,16059,2,0,1,1,0,2084.88,0
44436100000000.0,16059,2,0,1,1,0,3648.89,0
21569900000000.0,16059,2,0,1,1,0,1827.8,0
38390400000000.0,16059,2,0,1,1,0,3658.35,0
17112700000000.0,16059,2,0,1,1,0,1727.41,0
44436100000000.0,16059,2,0,1,1,0,3501.4,0
36714100000000.0,16059,2,0,1,1,0,2866.75,0
18044800000000.0,16059,2,0,1,1,0,1662.75,0
32776500000000.0,16059,2,0,1,1,0,2762.57,0
39103800000000.0,16059,2,0,1,1,0,2291.23,0
32501800000000.0,16059,2,0,1,1,0,3687.26,0
22744500000000.0,16059,2,0,1,1,0,1389.26,0
42150800000000.0,16059,2,0,1,1,0,3562.1,0
33181300000000.0,16059,2,0,1,1,0,3147.23,0
36310600000000.0,16059,2,0,1,1,0,2185.39,0
44436100000000.0,16059,2,0,1,1,0,3678.1,0
31247600000000.0,16059,2,0,1,1,0,2008.04,0
36273700000000.0,16059,2,0,1,1,0,3261.77,0
34813500000000.0,16059,2,0,1,1,0,3773.18,0
44436100000000.0,16059,2,0,1,1,0,2535.25,0
32173300000000.0,16059,2,0,1,1,0,3017.11,0
44436100000000.0,16059,2,0,1,1,0,2516.72,0
43928300000000.0,16059,2,0,1,1,0,4623.8,0
31929000000000.0,16059,2,0,1,1,0,2783.36,0
24569800000000.0,16059,2,0,1,1,0,2329.82,0
30054500000000.0,16059,2,0,1,1,0,1909.99,0
39489600000000.0,16059,2,0,1,1,0,3203.08,0
44436100000000.0,16059,2,0,1,1,0,4499.48,0
36310600000000.0,16059,2,0,1,1,0,2215.94,0
28002700000000.0,16059,2,0,1,1,0,1540.93,0
30794300000000.0,16059,2,0,1,1,0,1891.03,0
38849800000000.0,16059,2,0,1,1,0,4363.77,0
17399400000000.0,16059,2,0,1,1,0,1839.54,0
26407700000000.0,16059,2,0,1,1,0,3837.13,0
31994000000000.0,16059,2,0,1,1,0,3658.17,0
24270800000000.0,16059,2,0,1,1,0,2137.03,0
38716800000000.0,16059,2,0,1,1,0,3149.27,0
27956200000000.0,16059,2,0,1,1,0,2426.18,0
26393600000000.0,16059,2,0,1,1,0,2702.99,0
42265100000000.0,16059,2,0,1,1,0,3509.01,0
19893400000000.0,16059,2,0,1,1,0,2593.72,0
35901600000000.0,16059,2,0,1,1,0,2817.51,0
44436100000000.0,16059,2,0,1,1,0,3606.86,0
25647700000000.0,16059,2,0,1,1,0,2373.46,0
41028500000000.0,16059,2,0,1,1,0,3330.25,0
30652600000000.0,16059,2,0,1,1,0,2779.67,0
21720800000000.0,16059,2,0,1,1,0,1477.6,0
38849800000000.0,16059,2,0,1,1,0,2370.02,0
35138100000000.0,16059,2,0,1,1,0,2028.63,0
40451400000000.0,16059,2,0,1,1,0,4424.98,0
33626200000000.0,16059,2,0,1,1,0,3714.32,0
44436100000000.0,16059,2,0,1,1,0,4885.88,0
25146500000000.0,16059,2,0,1,1,0,2818.19,0
26407700000000.0,16059,2,0,1,1,0,2596.89,0
23894400000000.0,16059,2,0,1,1,0,2708.21,0
37744700000000.0,16059,2,0,1,1,0,3310.76,0
22171600000000.0,16059,2,0,1,1,0,1249.58,0
22708700000000.0,16059,2,0,1,1,0,2595.04,0
29200900000000.0,16059,2,0,1,1,0,3490.56,0
34646300000000.0,16059,2,0,1,1,0,2846.93,0
33263600000000.0,16059,2,0,1,1,0,3260.76,0
31274000000000.0,16059,2,0,1,1,0,2518.72,0
37895700000000.0,16059,2,0,1,1,0,3760.35,0
42924700000000.0,16059,2,0,1,1,0,2428.71,0
36310600000000.0,16059,2,0,1,1,0,3206.5,0
26016400000000.0,16059,2,0,1,1,0,2512.34,0
44436100000000.0,16059,2,0,1,1,0,3836.41,0
27423400000000.0,16059,2,0,1,1,0,3996.71,0
33517500000000.0,16059,2,0,1,1,0,2093.25,0
21874500000000.0,16059,2,0,1,1,0,2509.65,0
39103800000000.0,16059,2,0,1,1,0,3459.84,0
31815900000000.0,16059,2,0,1,1,0,3521.97,0
44436100000000.0,16059,2,0,1,1,0,3672.66,0
28439100000000.0,16059,2,0,1,1,0,2874.77,0
21422600000000.0,16059,2,0,1,1,0,2533.91,0
32755800000000.0,16059,2,0,1,1,0,3473.82,0
42150800000000.0,16059,2,0,1,1,0,4404.18,0
27229300000000.0,16059,2,0,1,1,0,3273.57,0
34264000000000.0,16059,2,0,1,1,0,3208.33,0
33263600000000.0,16059,2,0,1,1,0,3974.37,0
31214300000000.0,16059,2,0,1,1,0,3170.62,0
24611900000000.0,16059,2,0,1,1,0,1435.39,0
38849800000000.0,16059,2,0,1,1,0,4638.2,0
30724400000000.0,16059,2,0,1,1,0,2976.38,0
27319200000000.0,16059,2,0,1,1,0,3295.88,0
35862200000000.0,16059,2,0,1,1,0,2069.31,0
44436100000000.0,16059,2,0,1,1,0,4560.8,0
33027300000000.0,16059,2,0,1,1,0,3412.96,0
27702300000000.0,16059,2,0,1,1,0,3043.72,0
33263600000000.0,16059,2,0,1,1,0,3125.79,0
22061100000000.0,16059,2,0,1,1,0,2668.28,0
31740100000000.0,16059,2,0,1,1,0,3662.05,0
40627300000000.0,16059,2,0,1,1,0,4244.89,0
34279300000000.0,16059,2,0,1,1,0,3760.19,0
44436100000000.0,16059,2,0,1,1,0,4626.7,0
44436100000000.0,16059,2,0,1,1,0,4407.19,0
44436100000000.0,16059,2,0,1,1,0,4478.17,0
44436100000000.0,16059,2,0,1,1,0,4505.54,0
32765600000000.0,16059,2,0,1,1,0,2910.7,0
21841900000000.0,16059,2,0,1,1,0,1344.36,0
31353000000000.0,16059,2,0,1,1,0,1932.74,0
34643400000000.0,16059,2,0,1,1,0,3520.53,0
43364400000000.0,16059,2,0,1,1,0,3514.47,0
40152100000000.0,16059,2,0,1,1,0,3283.68,0
44436100000000.0,16059,2,0,1,1,0,4395.27,0
28119700000000.0,16059,2,0,1,1,0,2666.7,0
38881400000000.0,16059,2,0,1,1,0,2242.67,0
44436100000000.0,16059,2,0,1,1,0,3877.11,0
29121900000000.0,16059,2,0,1,1,0,3575.41,0
44436100000000.0,16059,2,0,1,1,0,4266.83,0
